perfume_id,brand,name,category,gender,base_price,notes,top_note,heart_note,base_note,fragrance,customer_rating,review_count,url,image
114737,Burberry,Hero,Eau de Parfum,Men,1479.0,"pine, benzoin, cedar wood",pine,benzoin,cedar wood,woody,4.7,124,/Burberry/Mens-fragrances/Hero/Eau-de-Parfum-Spray/index_114737.aspx,https://cdn.parfumdreams.de/Img/Art/13/Burberry-Hero-Eau-de-Parfum-Spray-114737_10.jpg
41579,DIOR,Dior Homme,Eau de Cologne,Men,972.67,"bergamot, grapefruit, musk",bergamot,grapefruit,musk,spicy,5.0,39,/DIOR/Mens-fragrances/Dior-Homme/Cologne-Spray/index_41579.aspx,https://cdn.parfumdreams.de/Img/Art/13/DIOR-Dior-Homme-Cologne-Spray-41579_34.jpg
105112,Armani,Acqua di Giò Homme Profondo,Eau de Parfum,Men,1598.75,"bergamot, mandarin, lavender, rosemary, cypress, amber, musk, patchouli, cedar","bergamot, mandarin","lavender, rosemary, cypress","amber, musk, patchouli, cedar",aquatic,3.4,5,/Armani/Emporio-Armani-Parfums/Acqua-di-Gio-Homme/Eau-de-Parfum-Spray/index_105112.aspx,https://cdn.parfumdreams.de/Img/Art/13/Armani-Acqua-di-Gio-Homme-Profondo-Eau-de-Parfum-Spray-105112_62.jpg
87048,Hugo Boss,BOSS The Scent Absolute,Eau de Parfum,Men,1019.5,"ginger, lavender, amber, leather",ginger,lavender,"amber, leather",aromatic,5.0,2,/Hugo-Boss/Boss-Black-Mens-fragrances/BOSS-The-Scent/Eau-de-Parfum-Spray/index_87048.aspx,https://cdn.parfumdreams.de/Img/Art/13/Hugo-Boss-BOSS-The-Scent-Absolute-Eau-de-Parfum-Spray-87048x1_14.jpg
40366,Armani,Eaux Pour Homme,Eau de Toilette,Men,849.5,"basil, bergamot, mandarin, lemon, citrus, jasmine, coriander, lavender, carnation, cinnamon, nutmeg, moss, patchouli, sandalwood, vetiver, cedar","basil, bergamot, mandarin, lemon, citrus","jasmine, coriander, lavender, carnation, cinnamon, nutmeg","moss, patchouli, sandalwood, vetiver, cedar",citrusy,4.9,15,/Armani/Emporio-Armani-Parfums/Eaux-Pour-Homme/Eau-de-Toilette-Spray/index_40366.aspx,https://cdn.parfumdreams.de/Img/Art/13/Armani-Eaux-Pour-Homme-Eau-de-Toilette-Spray-40366.jpg
13095,Dolce&Gabbana,The One For Men,Eau de Toilette,Men,1319.0,"basil, grapefruit, coriander, ginger, cardamom, orange, amber, tabacco, cedar","basil, grapefruit, coriander","ginger, cardamom, orange","amber, tabacco, cedar",spicy,4.5,13,/DolceGabbana/Mens-fragrances/The-One-For-Men/Eau-de-Toilette-Spray/index_13095.aspx,https://cdn.parfumdreams.de/Img/Art/13/DolceGabbana-The-One-For-Men-Eau-de-Toilette-Spray-13095x1_14.jpg
47282,Bvlgari,Man in Black,Eau de Parfum,Men,1665.83,"amber, spices, rum, iris, leather, tuberose, wood, tonka bean, benzoin","amber, spices, rum","iris, leather, tuberose","wood, tonka bean, benzoin",oriental,4.9,29,/Bvlgari/Mens-fragrances/Man-in-Black/Eau-de-Parfum-Spray/index_47282.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bvlgari-Man-in-Black-Eau-de-Parfum-Spray-47282_27.jpg
86566,Jean Paul Gaultier,Le Beau,Eau de Toilette,Men,906.0,"bergamot, wood, tonka bean",bergamot,wood,tonka bean,aromatic,5.0,11,/Jean-Paul-Gaultier/Mens-fragrances/Le-Beau/Eau-de-Toilette-Spray/index_86566.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jean-Paul-Gaultier-Le-Beau-Eau-de-Toilette-Spray-86566_20.jpg
97980,Valentino,Uomo Born In Roma Yellow Dream,Eau de Toilette,Men,1279.0,"pineapple, mandarin, ginger, gingerbread, sandalwood, vanilla","pineapple, mandarin","ginger, gingerbread","sandalwood, vanilla",floral,4.8,44,/Valentino/Mens-fragrances/Uomo-Born-In-Roma/Eau-de-Toilette-Spray/index_97980.aspx,https://cdn.parfumdreams.de/Img/Art/13/Valentino-Uomo-Born-In-Roma-Yellow-Dream-Eau-de-Toilette-Spray-97980_4.jpg
29036,Yves Saint Laurent,La Nuit De L'Homme,Parfum,Men,1165.83,"cardamom, bergamot, lavender, cedar, caraway, vetiver",cardamom,"bergamot, lavender, cedar","caraway, vetiver",fresh,4.0,23,/Yves-Saint-Laurent/Mens-fragrances/La-Nuit-De-LHomme/Le-Parfum/index_29036.aspx,https://cdn.parfumdreams.de/Img/Art/13/Yves-Saint-Laurent-La-Nuit-De-LHomme-Le-Parfum-29036_17.jpg
13082,Dolce&Gabbana,Light Blue pour homme,Eau de Toilette,Men,759.6,"grapefruit, mandarin, juniper berry, pepper, rosemary, wood, moss, musk, incense","grapefruit, mandarin, juniper berry","pepper, rosemary, wood","moss, musk, incense",spicy,5.0,3,/DolceGabbana/Mens-fragrances/Light-Blue-pour-homme/Eau-de-Toilette-Spray/index_13082.aspx,https://cdn.parfumdreams.de/Img/Art/13/DolceGabbana-Light-Blue-pour-homme-Eau-de-Toilette-Spray-13082x2_17.jpg
17229,Issey Miyake,L'Eau d'Issey pour Homme,Eau de Toilette,Men,812.67,"yuzu, cinnamon, nutmeg, sandalwood",yuzu,"cinnamon, nutmeg",sandalwood,spicy,5.0,44,/Issey-Miyake/Mens-fragrances/LEau-dIssey-pour-Homme/Eau-de-Toilette-Spray/index_17229.aspx,https://cdn.parfumdreams.de/Img/Art/13/Issey-Miyake-LEau-dIssey-pour-Homme-Eau-de-Toilette-Spray-17229x1_19.jpg
44823,Cartier,Pasha de Cartier Edition Noire,Eau de Toilette,Men,1239.0,"bergamot, lemon, amber, sandalwood, cedar",bergamot,lemon,"amber, sandalwood, cedar",spicy,5.0,3,/Cartier/Mens-fragrances/Pasha-de-Cartier/Eau-de-Toilette-Spray/index_44823.aspx,https://cdn.parfumdreams.de/Img/Art/13/Cartier-Pasha-de-Cartier-Edition-Noire-Eau-de-Toilette-Spray-44823_4.jpg
111475,Acqua di Parma,Colonia Club,Eau de Cologne,Men,829.5,"bergamot, pepper, lemon, rosemary, musk, cedar","bergamot, pepper, lemon",rosemary,"musk, cedar",spicy,5.0,6,/Acqua-di-Parma/Mens-fragrances/Colonia-Club/Eau-de-Cologne-Spray/index_111475.aspx,https://cdn.parfumdreams.de/Img/Art/13/Acqua-di-Parma-Colonia-Club-Eau-de-Cologne-Spray-111475x1_4.jpg
92043,Valentino,Uomo,Eau de Toilette,Men,1089.5,"bergamot, hazelnut, coffee, chocolate, leather, cedar",bergamot,"hazelnut, coffee, chocolate","leather, cedar",oriental,4.4,7,/Valentino/Mens-fragrances/Uomo/Eau-de-Toilette-Spray/index_92043.aspx,https://cdn.parfumdreams.de/Img/Art/13/Valentino-Uomo-Eau-de-Toilette-Spray-92043_9.jpg
123086,Jean Paul Gaultier,Le Mâle Limited Edition,Eau de Toilette,Men,759.6,"blood orange, orange blossom",blood orange,orange blossom,,floral,0.0,0,/Jean-Paul-Gaultier/Mens-fragrances/Le-Male/Eau-de-Toilette-Spray/index_123086.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jean-Paul-Gaultier-Le-Male-Pride-Edition-Eau-de-Toilette-Spray-123086_15.jpg
110644,JOOP!,Homme,Parfum,Men,452.67,"lavender, iris, tonka bean",lavender,iris,tonka bean,woody,4.8,65,/JOOP!/Mens-fragrances/Homme/Le-Parfum/index_110644.aspx,https://cdn.parfumdreams.de/Img/Art/13/JOOP!-Homme-Le-Parfum-110644_13.jpg
105714,Paco Rabanne,Phantom,Eau de Toilette,Men,979.0,"lemon, lavender, vanilla",lemon,lavender,vanilla,woody,5.0,17,/Paco-Rabanne/Mens-fragrances/Phantom/Eau-de-Toilette-Spray/index_105714.aspx,https://cdn.parfumdreams.de/Img/Art/13/Paco-Rabanne-Phantom-Eau-de-Toilette-Spray-105714x1_28.jpg
15464,Cartier,Pasha de Cartier,Eau de Toilette,Men,859.5,"lavender, mandarin, mint, thyme, spices, coriander, wood, moss, patchouli, sandalwood","lavender, mandarin, mint, thyme","spices, coriander, wood","moss, patchouli, sandalwood",spicy,5.0,3,/Cartier/Mens-fragrances/Pasha-de-Cartier/Eau-de-Toilette-Spray/index_15464.aspx,https://cdn.parfumdreams.de/Img/Art/13/Cartier-Pasha-de-Cartier-Eau-de-Toilette-Spray-15464_1.jpg
112550,Paco Rabanne,Invictus Platinum,Eau de Parfum,Men,1059.0,"grapefruit, lavender, cypress",grapefruit,lavender,cypress,aromatic,4.9,156,/Paco-Rabanne/Mens-fragrances/Invictus/Eau-de-Parfum-Spray/index_112550.aspx,https://cdn.parfumdreams.de/Img/Art/13/Paco-Rabanne-Invictus-Platinum-Eau-de-Parfum-Spray-112550x1_16.jpg
17480,JOOP!,Jump,Eau de Toilette,Men,598.33,"grapefruit, caraway, citrus, heliotrope, rum, musk, tonka bean, vetiver","grapefruit, caraway, citrus","heliotrope, rum","musk, tonka bean, vetiver",fresh,4.5,151,/JOOP!/Mens-fragrances/Jump/Eau-de-Toilette-Spray/index_17480.aspx,https://cdn.parfumdreams.de/Img/Art/13/JOOP!-Jump-Eau-de-Toilette-Spray-17480.jpg
122388,Paco Rabanne,1 Million Royal,Parfum,Men,1479.0,"lavender, cedar wood, benzoin",lavender,cedar wood,benzoin,aromatic,4.8,20,/Paco-Rabanne/Mens-fragrances/1-Million/Parfum/index_122388.aspx,https://cdn.parfumdreams.de/Img/Art/13/Paco-Rabanne-1-Million-Royal-Eau-de-Parfum-Spray-122388.jpg
11046,Armani,Code Homme,Eau de Toilette,Men,1319.0,"bergamot, lemon, aniseed, flowers, wood, leather, tabacco, tonka bean","bergamot, lemon","aniseed, flowers","wood, leather, tabacco, tonka bean",spicy,4.9,112,/Armani/Emporio-Armani-Parfums/Code-Homme/Eau-de-Toilette-Spray-refillable/index_11046.aspx,https://cdn.parfumdreams.de/Img/Art/13/Armani-Code-Homme-Eau-de-Toilette-Spray-11046_95.jpg
16724,Yves Saint Laurent,L'Homme,Eau de Toilette,Men,909.5,"bergamot, ginger, lemon, basil, spices, violet, tonka bean, vetiver, cedar","bergamot, ginger, lemon","basil, spices, violet","tonka bean, vetiver, cedar",fresh,4.9,29,/Yves-Saint-Laurent/Mens-fragrances/LHomme/Eau-de-Toilette-Spray/index_16724.aspx,https://cdn.parfumdreams.de/Img/Art/13/Yves-Saint-Laurent-LHomme-Eau-de-Toilette-Spray-16724x1_32.jpg
74878,Parfums de Marly,Men Layton,Eau de Parfum,Men,2532.67,"apple, bergamot, lavender, mandarin, geranium, jasmine, violet, cardamom, patchouli, pepper, sandalwood, vanilla, guaiac wood","apple, bergamot, lavender, mandarin","geranium, jasmine, violet","cardamom, patchouli, pepper, sandalwood, vanilla, guaiac wood",oriental,5.0,10,/Parfums-de-Marly/Mens-fragrances/Men/Eau-de-Parfum-Spray/index_74878.aspx,https://cdn.parfumdreams.de/Img/Art/13/Parfums-de-Marly-Men-Layton-Eau-de-Parfum-Spray-74878.jpg
121287,Yves Saint Laurent,Y Intense,Eau de Parfum,Men,1315.83,"bergamot, ginger, juniper berry, geranium, lavender, sage, patchouli, vetiver, cedar wood","bergamot, ginger, juniper berry","geranium, lavender, sage","patchouli, vetiver, cedar wood",woody,5.0,2,/Yves-Saint-Laurent/Mens-fragrances/Y/Eau-de-Parfum-Spray-Intense/index_121287.aspx,https://cdn.parfumdreams.de/Img/Art/13/Yves-Saint-Laurent-Y-Eau-de-Parfum-Spray-Intense-121287.jpg
60710,Zadig & Voltaire,This Is Him!,Eau de Toilette,Men,1265.0,"grapefruit, pepper, vanilla, incense, sandalwood","grapefruit, pepper","vanilla, incense",sandalwood,woody,4.9,13,/Zadig-Voltaire/Mens-fragrances/This-Is-Him!/Eau-de-Toilette-Spray/index_60710.aspx,https://cdn.parfumdreams.de/Img/Art/13/Zadig-Voltaire-This-Is-Him!-Eau-de-Toilette-Spray-60710_10.jpg
74176,Cartier,Déclaration,Parfum,Men,1479.0,"bitter orange, spices, cardamom, caraway, amber, leather, tolu balsam, vetiver, cedar, amber wood, benzoin",bitter orange,"spices, cardamom, caraway","amber, leather, tolu balsam, vetiver, cedar, amber wood, benzoin",spicy,5.0,1,/Cartier/Mens-fragrances/Declaration/Perfume/index_74176.aspx,https://cdn.parfumdreams.de/Img/Art/13/Cartier-Declaration-Parfum-74176_2.jpg
121754,Prada,Luna Rossa Ocean,Eau de Parfum,Men,1759.0,"grapefruit, incense, vanilla",grapefruit,incense,vanilla,woody,5.0,7,/Prada/Mens-fragrances/Luna-Rossa/Eau-de-Parfum-Spray/index_121754.aspx,https://cdn.parfumdreams.de/Img/Art/13/Prada-Luna-Rossa-Ocean-Eau-de-Parfum-Spray-121754.jpg
43233,Bottega Veneta,Pour Homme,Eau de Toilette,Men,1279.0,"bergamot, wood, juniper berry, resin, pepper, sage, leather, patchouli","bergamot, wood, juniper berry","resin, pepper, sage","resin, leather, patchouli",woody,4.8,12,/Bottega-Veneta/Mens-fragrances/Pour-Homme/Eau-de-Toilette-Spray/index_43233.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bottega-Veneta-Pour-Homme-Eau-de-Toilette-Spray-43233_11.jpg
14796,Azzaro,Pour Homme,Eau de Toilette,Men,719.0,"aniseed, basil, bergamot, iris, caraway, lavender, sage, lemon, cardamom, patchouli, sandalwood, vetiver, cedar, wacholder, amber, oakmoss, leather, musk, tonka bean","aniseed, basil, bergamot, iris, caraway, lavender, sage, lemon","cardamom, patchouli, sandalwood, vetiver, cedar, wacholder","amber, oakmoss, leather, musk, tonka bean",aromatic,5.0,8,/Azzaro/Mens-fragrances/Pour-Homme/Eau-de-Toilette-Spray/index_14796.aspx,https://cdn.parfumdreams.de/Img/Art/13/Azzaro-Pour-Homme-Eau-de-Toilette-Spray-14796_13.jpg
98408,Paco Rabanne,Invictus Victory,Eau de Parfum,Men,719.5,"pepper, lavender, incense, amber, tonka bean, vanilla",pepper,"lavender, incense","amber, tonka bean, vanilla",oriental,4.0,4,/Paco-Rabanne/Mens-fragrances/Invictus/Eau-de-Parfum-Spray/index_98408.aspx,https://cdn.parfumdreams.de/Img/Art/13/Paco-Rabanne-Invictus-Victory-Eau-de-Parfum-Spray-98408_22.jpg
93702,Viktor & Rolf,Spicebomb,Eau de Parfum,Men,1319.0,"spices, lemon, resin, clary sage, fir, incense","spices, lemon","resin, clary sage","fir, incense",spicy,5.0,23,/Viktor-Rolf/Mens-fragrances/Spicebomb/Eau-de-Parfum-Spray/index_93702.aspx,https://cdn.parfumdreams.de/Img/Art/13/Viktor-Rolf-Spicebomb-Nightvision-Eau-de-Parfum-Spray-93702_15.jpg
121116,Abercrombie & Fitch,Authentic Self Men,Eau de Toilette,Men,1398.33,"ginger, cardamom, cypress, freesia, geranium, violet, tonka bean, vanilla, cedar wood","ginger, cardamom, cypress","freesia, geranium, violet","tonka bean, vanilla, cedar wood",floral,0.0,0,/Abercrombie-Fitch/Mens-fragrances/Authentic-Self-Men/Eau-de-Toilette-Spray/index_121116.aspx,https://cdn.parfumdreams.de/Img/Art/13/Abercrombie-Fitch-Authentic-Self-Men-Eau-de-Toilette-Spray-121116.jpg
15300,Versace,Pour Homme,Eau de Toilette,Men,629.5,"bergamot, grapefruit, neroli, geranium, hyacinth, sage, musk, tonka bean, cedar","bergamot, grapefruit, neroli","geranium, hyacinth, sage","musk, tonka bean, cedar",woody,4.8,6,/Versace/Mens-fragrances/Pour-Homme/Eau-de-Toilette-Spray/index_15300.aspx,https://cdn.parfumdreams.de/Img/Art/13/Versace-Pour-Homme-Eau-de-Toilette-Spray-15300x2_11.jpg
110037,Gucci,Gucci Guilty Pour Homme,Eau de Parfum,Men,1119.0,"lavandin, cistus, patchouli",lavandin,cistus,patchouli,spicy,4.7,62,/Gucci/Mens-fragrances/Gucci-Guilty-Pour-Homme/Eau-de-Parfum-Spray/index_110037.aspx,https://cdn.parfumdreams.de/Img/Art/13/Gucci-Gucci-Guilty-Pour-Homme-Eau-de-Parfum-Spray-110037x1_1.jpg
74440,Armani,Acqua di Giò Homme Absolu,Eau de Toilette,Men,959.6,"bergamot, lavender, rosemary, patchouli, tonka bean",bergamot,"lavender, rosemary","patchouli, tonka bean",aromatic,4.7,23,/Armani/Emporio-Armani-Parfums/Acqua-di-Gio-Homme/Eau-de-Toilette-Spray/index_74440.aspx,https://cdn.parfumdreams.de/Img/Art/13/Armani-Acqua-di-Gio-Homme-Absolu-Eau-de-Parfum-Spray-74440x1_55.jpg
75343,Prada,L'Homme L'Eau,Eau de Toilette,Men,1089.5,"ginger, neroli, iris, ambroxan, sandalwood, cedar, powder","ginger, neroli","iris, ambroxan","sandalwood, cedar, powder",woody,5.0,9,/Prada/Mens-fragrances/LHomme/Eau-de-Toilette-Spray/index_75343.aspx,https://cdn.parfumdreams.de/Img/Art/13/Prada-LHomme-Prada-LEau-Eau-de-Toilette-Spray-75343_8.jpg
69345,Acqua di Parma,Colonia Pura,Eau de Cologne,Men,1199.0,"bergamot, jasmine, daffodil, musk, patchouli, cedar",bergamot,"jasmine, daffodil","musk, patchouli, cedar",aquatic,5.0,1,/Acqua-di-Parma/Unisex-fragrances/Colonia/Eau-de-Cologne-Spray/index_69345.aspx,https://cdn.parfumdreams.de/Img/Art/13/Acqua-di-Parma-Colonia-Pura-Eau-de-Cologne-Spray-69345_1.jpg
84710,Eisenberg,L'Art du Parfum J'ose Homme,Eau de Parfum,Men,1759.0,"mugwort, mint, lemon, coffee, lavender, amber, musk, patchouli, cedar","mugwort, mint, lemon","coffee, lavender","amber, musk, patchouli, cedar",fresh,5.0,11,/Eisenberg/Mens-fragrances/LArt-du-Parfum/Eau-de-Parfum-Spray/index_84710.aspx,https://cdn.parfumdreams.de/Img/Art/13/Eisenberg-LArt-du-Parfum-Jose-Homme-Eau-de-Parfum-Spray-84710_9.jpg
119457,Paco Rabanne,Invictus,Parfum,Men,1519.0,"tonka bean, patchouli, vanilla",tonka bean,patchouli,vanilla,floral,4.6,83,/Paco-Rabanne/Mens-fragrances/Invictus/Parfum-Intense/index_119457.aspx,https://cdn.parfumdreams.de/Img/Art/13/Paco-Rabanne-Invictus-Victory-Elixir-Parfum-Intense-119457_22.jpg
49146,XERJOFF,Casamorati Mefisto,Eau de Parfum,Men,3165.0,"bergamot, grapefruit, lavender, lemon, citrus, flowers, iris, neroli, rose, musk, vanilla, vetiver, cedar","bergamot, grapefruit, lavender, lemon, citrus","flowers, iris, neroli, rose","musk, vanilla, vetiver, cedar",fresh,5.0,1,/XERJOFF-Casamorati/Unisex-fragrances/Mefisto/Eau-de-Parfum-Spray/index_49146.aspx,https://cdn.parfumdreams.de/Img/Art/13/XERJOFF-Mefisto-Eau-de-Parfum-Spray-49146_7.jpg
86615,Davidoff,Cool Water Intense,Eau de Parfum,Men,546.0,"mandarin, coconut, amber",mandarin,coconut,amber,aquatic,5.0,6,/Davidoff/Mens-fragrances/Cool-Water/Eau-de-Parfum-Spray/index_86615.aspx,https://cdn.parfumdreams.de/Img/Art/13/Davidoff-Cool-Water-Intense-Eau-de-Parfum-Spray-86615x1_1.jpg
120196,GIVENCHY,GENTLEMAN SOCIETY,Eau de Parfum,Men,909.5,"cardamom, sage, daffodil, vetiver, sandalwood, vanilla, cedar wood","cardamom, sage","daffodil, vetiver","sandalwood, vanilla, cedar wood",spicy,5.0,9,/GIVENCHY/Mens-fragrances/GENTLEMAN-SOCIETY/Eau-de-Parfum-Spray/index_120196.aspx,https://cdn.parfumdreams.de/Img/Art/13/GIVENCHY-GENTLEMAN-SOCIETY-Eau-de-Parfum-Spray-120196x1_1.jpg
66502,DIOR,Eau Sauvage,Parfum,Men,1459.0,"basil, bergamot, iris, jasmine, amber, oakmoss","basil, bergamot","iris, jasmine","amber, oakmoss",citrusy,4.9,12,/DIOR/Mens-fragrances/Eau-Sauvage/Parfume-Spray/index_66502.aspx,https://cdn.parfumdreams.de/Img/Art/13/DIOR-Eau-Sauvage-Parfum-Spray-66502_6.jpg
15988,Diesel,Fuel for Life Homme,Eau de Toilette,Men,719.0,"coumarin, lavender",coumarin,,lavender,floral,4.8,31,/Diesel/Mens-fragrances/Fuel-for-Life-Homme/Eau-de-Toilette-Spray/index_15988.aspx,https://cdn.parfumdreams.de/Img/Art/13/Diesel-Fuel-for-Life-Homme-Eau-de-Toilette-Spray-15988_1.jpg
86937,Dolce&Gabbana,K by Dolce&Gabbana,Eau de Toilette,Men,1319.0,"blood orange, juniper berry, lemon, geranium, lavender, patchouli, vetiver, cedar","blood orange, juniper berry, lemon","geranium, lavender","patchouli, vetiver, cedar",woody,5.0,3,/DolceGabbana/Mens-fragrances/K-by-DolceGabbana/Eau-de-Toilette-Spray/index_86937.aspx,https://cdn.parfumdreams.de/Img/Art/13/DolceGabbana-K-by-DolceGabbana-Eau-de-Toilette-Spray-86937_26.jpg
14901,Bvlgari,Bvlgari pour Homme,Eau de Toilette,Men,1239.0,"aldehyde, bergamot, blackcurrant, lavender, mandarin, neroli, nutmeg, iris, carnation, rose, violet, wood, amber, moss, musk, tonka bean, vetiver, cedar","aldehyde, bergamot, blackcurrant, lavender, mandarin, neroli, nutmeg","iris, carnation, rose, violet, wood","amber, moss, musk, tonka bean, vetiver, cedar",spicy,5.0,14,/Bvlgari/Mens-fragrances/Bvlgari-pour-Homme/Eau-de-Toilette-Spray/index_14901.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bvlgari-Bvlgari-pour-Homme-Eau-de-Toilette-Spray-14901x1_14.jpg
91068,Parfums de Marly,Men Sedley,Eau de Parfum,Men,2532.67,"bergamot, mint, aquatic notes, geranium, lavender, solar notes, musk, sandalwood, incense","bergamot, mint, aquatic notes","geranium, lavender, solar notes","musk, sandalwood, incense",citrusy,5.0,1,/Parfums-de-Marly/Mens-fragrances/Men/Eau-de-Parfum-Spray/index_91068.aspx,https://cdn.parfumdreams.de/Img/Art/13/Parfums-de-Marly-Men-Eau-de-Parfum-Spray-Sedley-91068.jpg
16427,DIOR,Eau Sauvage,Eau de Toilette,Men,1379.0,"basil, bergamot, caraway, lavender, rosemary, lemon, iris, jasmine, coriander, carnation, patchouli, rose, amber, moss, musk, vetiver","basil, bergamot, caraway, lavender, rosemary, lemon","iris, jasmine, coriander, carnation, patchouli, rose","amber, moss, musk, vetiver",citrusy,4.8,18,/DIOR/Mens-fragrances/Eau-Sauvage/Eau-de-Toilette-Spray/index_16427.aspx,https://cdn.parfumdreams.de/Img/Art/13/DIOR-Eau-Sauvage-Eau-de-Toilette-Spray-16427x3_5.jpg
15933,Creed,Original Vetiver,Eau de Parfum,Men,3800.0,"bergamot, grapefruit, mandarin, coriander, pepper, juniper berry, amber, sandalwood, vetiver","bergamot, grapefruit, mandarin","coriander, pepper, juniper berry","amber, sandalwood, vetiver",fresh,3.8,11,/Creed/Mens-fragrances/Original-Vetiver/Eau-de-Parfum-Spray/index_15933.aspx,https://cdn.parfumdreams.de/Img/Art/13/Creed-Original-Vetiver-Eau-de-Parfum-Spray-15933_8.jpg
122218,Viktor & Rolf,Spicebomb Infrared,Eau de Parfum,Men,1379.0,"pepper, leather, resin, wood",pepper,leather,"resin, wood",leathery,0.0,0,/Viktor-Rolf/Mens-fragrances/Spicebomb/Eau-de-Parfum-Spray/index_122218.aspx,https://cdn.parfumdreams.de/Img/Art/13/Viktor-Rolf-Spicebomb-Infrared-Eau-de-Parfum-Spray-122218.jpg
15926,Creed,Green Irish Tweed,Eau de Parfum,Men,3800.0,"green notes, mint, lemon, violet, amber, iris, sandalwood","green notes, mint, lemon",violet,"amber, iris, sandalwood",floral,4.6,11,/Creed/Mens-fragrances/Green-Irish-Tweed/Eau-de-Parfum-Spray/index_15926.aspx,https://cdn.parfumdreams.de/Img/Art/13/Creed-Green-Irish-Tweed-Eau-de-Parfum-Spray-15926_2.jpg
104646,Prada,Luna Rossa Ocean,Eau de Toilette,Men,869.5,"bergamot, iris, vetiver",bergamot,iris,vetiver,fresh,4.8,108,/Prada/Mens-fragrances/Luna-Rossa/Eau-de-Toilette-Spray/index_104646.aspx,https://cdn.parfumdreams.de/Img/Art/13/Prada-Prada-Luna-Rossa-Ocean-Eau-de-Toilette-Spray-104646x1_18.jpg
99009,Lacoste,L.12.12 Homme Blanc,Eau de Parfum,Men,1039.0,"lime, eucalyptus, cardamom, pine, fir, cedar",lime,"eucalyptus, cardamom, pine","fir, cedar",fresh,0.0,0,/Lacoste/Mens-fragrances/L1212-Homme/Eau-de-Parfum-Spray/index_99009.aspx,https://cdn.parfumdreams.de/Img/Art/13/Lacoste-L1212-Homme-Blanc-Eau-de-Parfum-Spray-99009_16.jpg
89392,Tom Ford,Signature Beau de Jour,Eau de Parfum,Men,2499.0,"lavender, basil, oakmoss, rose geranium, rosemary, amber, patchouli",lavender,"basil, oakmoss, rose geranium, rosemary","amber, patchouli",fresh,5.0,1,/Tom-Ford/Fragrance/Signature/Eau-de-Parfum-Spray/index_89392.aspx,https://cdn.parfumdreams.de/Img/Art/13/Tom-Ford-Signature-Beau-de-Jour-Eau-de-Parfum-Spray-89392_3.jpg
